id,provinsi,klasifikasi_wilayah,jenis_kelamin,usia,pendidikan_terakhir,status_pekerjaan,status_pernikahan,jumlah_tanggungan,pendapatan_bulanan,total_pengeluaran,pengeluaran_makanan_pokok,pengeluaran_lauk_pauk,pengeluaran_sayur_buah,pengeluaran_jajan_makan_luar,pengeluaran_rokok_tembakau,pengeluaran_perumahan_listrik,pengeluaran_pakaian,pengeluaran_kesehatan,pengeluaran_pendidikan,pengeluaran_transportasi,pengeluaran_komunikasi,pengeluaran_hiburan_rekreasi,cicilan_hutang,tabungan_bulanan,rasio_tabungan_persen,skor_literasi_keuangan
750,Bali,Perkotaan,Laki-laki,40.0,SMA/SMK,Karyawan Swasta,Menikah,3.0,7500000.0,5509000,396000.0,622000.0,271000.0,502000.0,120000.0,856000.0,246000.0,282000.0,541000.0,370000.0,365000.0,363000.0,715000.0,,26.5,46.9
1046,Kalimantan Timur,Perkotaan,Laki-laki,51.0,SD,Buruh/Pekerja Harian,Belum Menikah,0.0,2700000.0,1788000,173000.0,206000.0,,193000.0,21000.0,227000.0,87000.0,,0.0,164000.0,70000.0,45000.0,305000.0,912000.0,33.8,32.0
1399,Kalimantan Timur,Perkotaan,Laki-laki,59.0,Diploma,Karyawan Swasta,Menikah,,,16344000,1396000.0,1649000.0,,1612000.0,673000.0,3022000.0,719000.0,,571000.0,1847000.0,660000.0,775000.0,,,8.9,64.3
470,Jawa Barat,Perdesaan,Perempuan,25.0,Diploma,Wiraswasta,,2.0,5200000.0,4493000,,670000.0,371000.0,456000.0,85000.0,819000.0,220000.0,172000.0,228000.0,335000.0,136000.0,229000.0,0.0,,13.6,45.4
1919,DKI Jakarta,Perdesaan,Perempuan,53.0,SMA/SMK,,Belum Menikah,0.0,2250000.0,1718000,270000.0,302000.0,136000.0,273000.0,103000.0,162000.0,47000.0,76000.0,0.0,150000.0,56000.0,25000.0,88000.0,532000.0,23.6,27.1
745,DKI Jakarta,Perkotaan,Perempuan,60.0,SD,Buruh/Pekerja Harian,Menikah,,1450000.0,969000,164000.0,191000.0,101000.0,109000.0,32000.0,87000.0,26000.0,33000.0,0.0,40000.0,33000.0,26000.0,79000.0,481000.0,33.1,48.4
688,Sumatera Selatan,Perdesaan,Perempuan,38.0,Diploma,Karyawan Swasta,Menikah,3.0,3000000.0,1963000,252000.0,227000.0,97000.0,228000.0,91000.0,305000.0,70000.0,81000.0,92000.0,144000.0,68000.0,79000.0,184000.0,1037000.0,34.6,56.8
1057,Jawa Timur,Perdesaan,Laki-laki,63.0,SD,Karyawan Swasta,Belum Menikah,0.0,1550000.0,1038000,143000.0,,54000.0,110000.0,2000.0,116000.0,35000.0,41000.0,0.0,102000.0,37000.0,34000.0,0.0,512000.0,33.0,43.1
640,Jawa Barat,Perdesaan,Laki-laki,27.0,Sarjana (S1),Buruh/Pekerja Harian,Menikah,4.0,3700000.0,2427000,250000.0,232000.0,161000.0,226000.0,81000.0,362000.0,128000.0,81000.0,204000.0,179000.0,130000.0,70000.0,0.0,1273000.0,34.4,61.2
1942,Sulawesi Selatan,Perdesaan,Perempuan,45.0,Diploma,Wiraswasta,Belum Menikah,0.0,2850000.0,1861000,232000.0,302000.0,,255000.0,63000.0,295000.0,58000.0,86000.0,,158000.0,,71000.0,0.0,989000.0,,64.3
1219,Jawa Timur,Perdesaan,Laki-laki,47.0,Tidak Sekolah,Karyawan Swasta,Menikah,3.0,1350000.0,1164000,166000.0,226000.0,,233000.0,56000.0,117000.0,37000.0,31000.0,24000.0,64000.0,38000.0,30000.0,,186000.0,13.8,39.6
1159,Jawa Barat,Perdesaan,Perempuan,35.0,Tidak Sekolah,Karyawan Swasta,Menikah,3.0,3200000.0,2170000,294000.0,267000.0,133000.0,182000.0,,367000.0,,115000.0,,162000.0,81000.0,55000.0,434000.0,1030000.0,32.2,28.3
1416,Sumatera Selatan,Perkotaan,Laki-laki,25.0,SMP,PNS/ASN,Menikah,1.0,3750000.0,3105000,349000.0,392000.0,263000.0,226000.0,121000.0,,83000.0,164000.0,243000.0,266000.0,115000.0,148000.0,562000.0,645000.0,17.2,39.2
1528,Jawa Timur,Perdesaan,Perempuan,24.0,SMP,Karyawan Swasta,Menikah,1.0,1100000.0,758000,140000.0,133000.0,70000.0,104000.0,24000.0,63000.0,18000.0,21000.0,26000.0,42000.0,22000.0,,0.0,342000.0,31.1,35.3
1876,Sumatera Utara,Perkotaan,Perempuan,51.0,SD,Buruh/Pekerja Harian,Belum Menikah,0.0,2300000.0,1924000,313000.0,284000.0,130000.0,208000.0,39000.0,213000.0,,59000.0,0.0,110000.0,67000.0,37000.0,0.0,376000.0,16.3,37.5
1301,Jawa Barat,Perkotaan,Laki-laki,29.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,6950000.0,4778000,430000.0,494000.0,262000.0,545000.0,23000.0,772000.0,148000.0,,0.0,476000.0,246000.0,183000.0,569000.0,2172000.0,31.2,80.9
362,Sulawesi Selatan,Perkotaan,Laki-laki,,SD,Karyawan Swasta,Belum Menikah,0.0,1650000.0,1416000,161000.0,190000.0,79000.0,185000.0,,194000.0,54000.0,71000.0,0.0,118000.0,65000.0,24000.0,0.0,234000.0,14.2,53.1
801,Bali,Perdesaan,Perempuan,35.0,SMA/SMK,PNS/ASN,Menikah,0.0,3600000.0,3146000,307000.0,333000.0,163000.0,332000.0,88000.0,516000.0,111000.0,140000.0,0.0,393000.0,143000.0,125000.0,0.0,454000.0,12.6,55.7
1604,Nusa Tenggara Barat,Perkotaan,Laki-laki,17.0,Sarjana (S1),PNS/ASN,Menikah,3.0,7400000.0,6144000,554000.0,731000.0,385000.0,467000.0,82000.0,965000.0,298000.0,206000.0,491000.0,437000.0,217000.0,168000.0,423000.0,1256000.0,17.0,74.0
161,Sulawesi Selatan,Perkotaan,Perempuan,25.0,SD,Wiraswasta,Menikah,4.0,4250000.0,2927000,320000.0,329000.0,167000.0,300000.0,127000.0,557000.0,146000.0,171000.0,253000.0,226000.0,87000.0,86000.0,0.0,1323000.0,31.1,58.9
1705,DI Yogyakarta,Perkotaan,Laki-laki,45.0,Diploma,Karyawan Swasta,Menikah,4.0,4700000.0,3809000,433000.0,490000.0,248000.0,450000.0,26000.0,731000.0,131000.0,172000.0,111000.0,328000.0,146000.0,101000.0,402000.0,891000.0,19.0,50.4
957,Bali,Perkotaan,Laki-laki,32.0,SD,Karyawan Swasta,Menikah,1.0,4850000.0,4248000,,445000.0,197000.0,334000.0,125000.0,,231000.0,251000.0,150000.0,407000.0,139000.0,120000.0,,602000.0,12.4,49.5
1744,Banten,Perkotaan,Perempuan,25.0,Diploma,Karyawan Swasta,Cerai/Janda/Duda,2.0,8550000.0,6531000,,560000.0,266000.0,459000.0,,950000.0,329000.0,293000.0,584000.0,774000.0,307000.0,154000.0,,2019000.0,23.6,65.5
1187,Jawa Timur,Perdesaan,Perempuan,17.0,SMP,PNS/ASN,Menikah,1.0,2200000.0,1772000,221000.0,293000.0,173000.0,149000.0,23000.0,213000.0,65000.0,52000.0,114000.0,,75000.0,42000.0,,428000.0,19.5,43.8
822,Banten,Perdesaan,Laki-laki,31.0,Pascasarjana (S2/S3),Wiraswasta,Belum Menikah,0.0,18700000.0,14142000,1385000.0,1735000.0,,1275000.0,556000.0,,769000.0,601000.0,0.0,1405000.0,715000.0,723000.0,126000.0,4558000.0,24.4,81.1
1730,Jawa Barat,Perdesaan,Perempuan,18.0,Diploma,PNS/ASN,Menikah,3.0,7400000.0,6045000,,420000.0,206000.0,368000.0,134000.0,944000.0,414000.0,,600000.0,454000.0,255000.0,380000.0,1454000.0,1355000.0,18.3,77.1
1906,Sumatera Utara,Perdesaan,Perempuan,25.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,1500000.0,1311000,166000.0,168000.0,94000.0,157000.0,,220000.0,36000.0,74000.0,37000.0,77000.0,37000.0,29000.0,206000.0,189000.0,12.6,45.5
878,Jawa Timur,Perdesaan,Laki-laki,32.0,SMA/SMK,Karyawan Swasta,Cerai/Janda/Duda,1.0,2250000.0,1771000,173000.0,289000.0,140000.0,219000.0,,265000.0,92000.0,64000.0,118000.0,146000.0,91000.0,81000.0,265000.0,479000.0,21.3,54.8
914,Jawa Timur,Perdesaan,Perempuan,37.0,SD,Karyawan Swasta,Menikah,2.0,750000.0,488000,94000.0,86000.0,55000.0,52000.0,9000.0,41000.0,17000.0,9000.0,20000.0,32000.0,14000.0,10000.0,134000.0,262000.0,34.9,30.4
153,Kalimantan Timur,Perkotaan,Perempuan,17.0,Sarjana (S1),Karyawan Swasta,Menikah,2.0,5450000.0,3996000,429000.0,471000.0,172000.0,318000.0,1000.0,808000.0,229000.0,181000.0,286000.0,314000.0,195000.0,201000.0,,1454000.0,26.7,61.2
99,Sumatera Selatan,Perkotaan,Laki-laki,28.0,Tidak Sekolah,Buruh/Pekerja Harian,Menikah,3.0,1900000.0,1622000,210000.0,240000.0,123000.0,,56000.0,184000.0,64000.0,48000.0,78000.0,121000.0,46000.0,47000.0,0.0,278000.0,14.7,
585,Jawa Tengah,Perdesaan,Perempuan,49.0,SMA/SMK,Wiraswasta,Menikah,2.0,3650000.0,2360000,214000.0,311000.0,156000.0,235000.0,17000.0,365000.0,93000.0,116000.0,188000.0,243000.0,74000.0,126000.0,,1240000.0,34.5,45.3
510,Kalimantan Timur,Perkotaan,Perempuan,55.0,Sarjana (S1),Wiraswasta,Menikah,2.0,9350000.0,7849000,564000.0,634000.0,323000.0,748000.0,211000.0,,317000.0,398000.0,356000.0,588000.0,507000.0,531000.0,0.0,1501000.0,16.0,63.3
1136,Jawa Barat,Perkotaan,Laki-laki,39.0,SMP,Karyawan Swasta,Menikah,2.0,7500000.0,6477000,350000.0,509000.0,254000.0,507000.0,119000.0,1063000.0,360000.0,369000.0,465000.0,568000.0,,192000.0,891000.0,1023000.0,13.6,47.6
1251,Jawa Tengah,Perdesaan,Laki-laki,45.0,Sarjana (S1),PNS/ASN,Menikah,1.0,3000000.0,2635000,290000.0,272000.0,105000.0,163000.0,31000.0,514000.0,124000.0,134000.0,177000.0,309000.0,89000.0,129000.0,,365000.0,12.2,
1886,Jawa Barat,Perkotaan,Perempuan,33.0,Pascasarjana (S2/S3),Karyawan Swasta,Menikah,2.0,12050000.0,10922000,892000.0,971000.0,534000.0,936000.0,326000.0,1803000.0,534000.0,615000.0,669000.0,987000.0,660000.0,232000.0,0.0,,9.4,59.6
104,Jawa Barat,Perdesaan,Laki-laki,38.0,Sarjana (S1),Karyawan Swasta,Menikah,2.0,3000000.0,2548000,257000.0,348000.0,146000.0,285000.0,26000.0,480000.0,93000.0,109000.0,80000.0,160000.0,109000.0,70000.0,9000.0,452000.0,15.1,59.7
1446,DKI Jakarta,Perdesaan,Laki-laki,38.0,SMA/SMK,Tidak Bekerja,Menikah,3.0,750000.0,672000,104000.0,154000.0,62000.0,118000.0,,58000.0,,18000.0,15000.0,30000.0,17000.0,19000.0,0.0,,10.5,56.5
1444,Jawa Tengah,Perdesaan,Perempuan,47.0,SMA/SMK,Wiraswasta,Menikah,0.0,2600000.0,1936000,217000.0,320000.0,193000.0,217000.0,124000.0,186000.0,51000.0,,0.0,130000.0,76000.0,78000.0,0.0,664000.0,25.5,34.9
1970,Banten,Perdesaan,Laki-laki,51.0,Sarjana (S1),Karyawan Swasta,Cerai/Janda/Duda,0.0,5000000.0,3999000,460000.0,,179000.0,322000.0,36000.0,773000.0,211000.0,165000.0,0.0,419000.0,138000.0,100000.0,327000.0,1001000.0,20.0,65.0
587,Jawa Tengah,Perdesaan,Laki-laki,24.0,SMP,Karyawan Swasta,Menikah,,1450000.0,1077000,153000.0,216000.0,94000.0,145000.0,49000.0,106000.0,25000.0,35000.0,45000.0,40000.0,28000.0,13000.0,0.0,373000.0,25.7,52.6
1290,Jawa Timur,Perdesaan,Laki-laki,37.0,SD,Buruh/Pekerja Harian,Menikah,3.0,2000000.0,1685000,266000.0,261000.0,94000.0,186000.0,74000.0,179000.0,70000.0,,39000.0,117000.0,67000.0,42000.0,171000.0,265000.0,13.6,45.3
1697,Sumatera Utara,Perkotaan,Perempuan,19.0,Sarjana (S1),Buruh/Pekerja Harian,Cerai/Janda/Duda,0.0,3850000.0,3014000,344000.0,448000.0,183000.0,325000.0,54000.0,423000.0,115000.0,91000.0,0.0,,101000.0,107000.0,0.0,836000.0,21.7,69.8
1144,DKI Jakarta,Perkotaan,Perempuan,27.0,Sarjana (S1),,Menikah,2.0,6600000.0,4552000,343000.0,313000.0,201000.0,208000.0,129000.0,1014000.0,189000.0,308000.0,278000.0,470000.0,245000.0,203000.0,1014000.0,2048000.0,31.0,66.1
54,Banten,Perkotaan,Laki-laki,37.0,Sarjana (S1),Karyawan Swasta,Menikah,1.0,6550000.0,5060000,447000.0,515000.0,227000.0,456000.0,81000.0,992000.0,219000.0,206000.0,342000.0,522000.0,178000.0,,0.0,1490000.0,22.7,73.8
152,Jawa Barat,Perdesaan,Laki-laki,30.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,2700000.0,2453000,,453000.0,234000.0,384000.0,102000.0,329000.0,78000.0,115000.0,115000.0,187000.0,80000.0,91000.0,79000.0,247000.0,9.1,33.8
404,Sumatera Utara,Perkotaan,Laki-laki,34.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,1950000.0,1334000,192000.0,198000.0,117000.0,214000.0,39000.0,160000.0,56000.0,51000.0,58000.0,92000.0,49000.0,22000.0,,616000.0,31.6,45.6
1155,Banten,Perkotaan,Perempuan,46.0,SMA/SMK,Buruh/Pekerja Harian,Cerai/Janda/Duda,0.0,3000000.0,2062000,261000.0,285000.0,161000.0,257000.0,,252000.0,92000.0,,0.0,134000.0,65000.0,79000.0,0.0,938000.0,31.3,60.5
208,Bali,Perkotaan,Perempuan,30.0,SMP,Karyawan Swasta,Menikah,4.0,4400000.0,3044000,268000.0,331000.0,133000.0,217000.0,11000.0,478000.0,191000.0,226000.0,162000.0,306000.0,186000.0,59000.0,835000.0,1356000.0,30.8,37.2
652,Jawa Timur,Perkotaan,Perempuan,46.0,SD,Wiraswasta,Menikah,1.0,2250000.0,1805000,283000.0,336000.0,150000.0,256000.0,65000.0,210000.0,67000.0,93000.0,75000.0,107000.0,57000.0,49000.0,0.0,445000.0,19.8,46.7
1683,Kalimantan Timur,Perdesaan,Laki-laki,36.0,SMA/SMK,Wiraswasta,Menikah,2.0,3450000.0,2853000,317000.0,383000.0,187000.0,256000.0,61000.0,489000.0,139000.0,141000.0,162000.0,,123000.0,129000.0,,597000.0,,63.8
1123,Jawa Tengah,Perdesaan,Perempuan,55.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,1450000.0,944000,157000.0,179000.0,77000.0,140000.0,48000.0,113000.0,30000.0,33000.0,32000.0,,17000.0,18000.0,111000.0,506000.0,34.9,31.9
1984,Jawa Timur,Perdesaan,Perempuan,61.0,Diploma,Karyawan Swasta,Menikah,3.0,2500000.0,1958000,292000.0,325000.0,193000.0,314000.0,,226000.0,63000.0,50000.0,79000.0,155000.0,81000.0,81000.0,0.0,542000.0,21.7,51.9
9,Jawa Timur,Perdesaan,Perempuan,43.0,SMP,Karyawan Swasta,Menikah,2.0,1250000.0,1034000,180000.0,182000.0,91000.0,133000.0,21000.0,115000.0,23000.0,,38000.0,60000.0,,23000.0,0.0,216000.0,17.2,47.2
1015,Jawa Barat,Perkotaan,Laki-laki,36.0,Diploma,Karyawan Swasta,Menikah,3.0,4650000.0,3172000,301000.0,378000.0,,309000.0,8000.0,521000.0,,203000.0,270000.0,252000.0,108000.0,94000.0,0.0,1478000.0,,67.8
1291,Jawa Barat,Perkotaan,Perempuan,44.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,4400000.0,3592000,430000.0,414000.0,189000.0,253000.0,54000.0,544000.0,202000.0,197000.0,264000.0,273000.0,118000.0,99000.0,0.0,858000.0,19.3,36.1
1061,Jawa Barat,Perkotaan,Perempuan,34.0,Diploma,Wiraswasta,,0.0,6900000.0,6201000,524000.0,645000.0,254000.0,357000.0,,1175000.0,269000.0,369000.0,0.0,717000.0,364000.0,174000.0,928000.0,699000.0,10.1,47.9
453,Jawa Barat,Perkotaan,Laki-laki,32.0,SMP,Pelajar/Mahasiswa,Belum Menikah,0.0,1500000.0,1105000,124000.0,209000.0,68000.0,142000.0,20000.0,104000.0,26000.0,29000.0,0.0,53000.0,44000.0,32000.0,0.0,395000.0,26.3,53.4
1676,Jawa Tengah,Perkotaan,Laki-laki,24.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,7900000.0,6327000,499000.0,702000.0,426000.0,552000.0,214000.0,931000.0,199000.0,351000.0,0.0,711000.0,386000.0,346000.0,962000.0,1573000.0,19.9,72.8
254,Jawa Timur,Perkotaan,Perempuan,37.0,SD,Wiraswasta,Menikah,2.0,5500000.0,4205000,456000.0,522000.0,208000.0,356000.0,44000.0,,143000.0,192000.0,133000.0,308000.0,225000.0,111000.0,0.0,1295000.0,,44.5
1328,Jawa Timur,Perdesaan,Laki-laki,25.0,SD,PNS/ASN,Belum Menikah,0.0,1500000.0,1256000,143000.0,166000.0,93000.0,102000.0,45000.0,192000.0,41000.0,52000.0,,,45000.0,61000.0,0.0,244000.0,16.3,45.8
897,Sumatera Selatan,Perdesaan,Laki-laki,25.0,SMA/SMK,PNS/ASN,Menikah,2.0,2850000.0,1867000,251000.0,346000.0,120000.0,157000.0,53000.0,260000.0,62000.0,70000.0,,107000.0,74000.0,35000.0,0.0,983000.0,34.5,64.9
1965,Banten,Perdesaan,Perempuan,58.0,Tidak Sekolah,Karyawan Swasta,Belum Menikah,0.0,,1195000,194000.0,255000.0,76000.0,190000.0,28000.0,94000.0,42000.0,28000.0,0.0,56000.0,31000.0,39000.0,72000.0,155000.0,11.5,38.1
881,Kalimantan Timur,Perkotaan,Perempuan,37.0,Diploma,Karyawan Swasta,Menikah,,6650000.0,4960000,366000.0,509000.0,260000.0,451000.0,30000.0,1085000.0,211000.0,268000.0,470000.0,488000.0,201000.0,138000.0,0.0,1690000.0,25.4,67.1
1596,Kalimantan Timur,Perkotaan,Perempuan,35.0,Diploma,Karyawan Swasta,Menikah,4.0,4000000.0,3525000,326000.0,527000.0,268000.0,235000.0,167000.0,678000.0,103000.0,140000.0,173000.0,267000.0,174000.0,109000.0,796000.0,475000.0,11.9,69.0
298,Sumatera Utara,Perdesaan,Laki-laki,30.0,Pascasarjana (S2/S3),Karyawan Swasta,Belum Menikah,0.0,3000000.0,2682000,265000.0,362000.0,131000.0,278000.0,46000.0,357000.0,101000.0,96000.0,0.0,293000.0,108000.0,73000.0,0.0,318000.0,10.6,70.9
624,Jawa Barat,Perdesaan,Laki-laki,45.0,SMP,Tidak Bekerja,Menikah,3.0,500000.0,404000,65000.0,71000.0,47000.0,42000.0,28000.0,34000.0,11000.0,15000.0,9000.0,21000.0,12000.0,11000.0,62000.0,96000.0,19.2,50.2
346,DI Yogyakarta,Perkotaan,Laki-laki,43.0,SMP,Karyawan Swasta,Menikah,3.0,4250000.0,3340000,307000.0,406000.0,123000.0,,122000.0,509000.0,,111000.0,265000.0,416000.0,178000.0,131000.0,0.0,910000.0,21.4,44.9
1930,Bali,Perkotaan,Laki-laki,45.0,Diploma,Karyawan Swasta,Menikah,2.0,4150000.0,3727000,309000.0,342000.0,211000.0,255000.0,29000.0,831000.0,232000.0,139000.0,338000.0,457000.0,197000.0,162000.0,0.0,,10.2,61.6
1788,Jawa Barat,Perdesaan,Perempuan,27.0,SMA/SMK,Wiraswasta,Menikah,1.0,2800000.0,2367000,276000.0,412000.0,172000.0,368000.0,,302000.0,59000.0,91000.0,81000.0,119000.0,82000.0,76000.0,375000.0,433000.0,15.5,48.5
263,Jawa Barat,Perkotaan,Perempuan,35.0,SMA/SMK,Tidak Bekerja,Belum Menikah,0.0,1650000.0,1388000,188000.0,224000.0,89000.0,,35000.0,,47000.0,75000.0,0.0,78000.0,66000.0,43000.0,,262000.0,15.9,49.8
1635,Jawa Barat,Perkotaan,Laki-laki,36.0,Sarjana (S1),Buruh/Pekerja Harian,Belum Menikah,0.0,2650000.0,2375000,275000.0,378000.0,175000.0,330000.0,115000.0,333000.0,112000.0,105000.0,0.0,157000.0,79000.0,73000.0,0.0,275000.0,10.4,69.7
1322,Sulawesi Selatan,Perkotaan,Perempuan,24.0,SMA/SMK,Tidak Bekerja,Menikah,3.0,1300000.0,952000,123000.0,178000.0,62000.0,97000.0,58000.0,123000.0,38000.0,24000.0,36000.0,52000.0,20000.0,20000.0,0.0,348000.0,26.8,63.2
1439,Jawa Barat,Perkotaan,Laki-laki,40.0,Sarjana (S1),Wiraswasta,,3.0,6450000.0,4832000,456000.0,565000.0,209000.0,359000.0,22000.0,1073000.0,167000.0,190000.0,302000.0,575000.0,209000.0,258000.0,824000.0,1618000.0,25.1,66.8
151,Jawa Timur,Perdesaan,Laki-laki,23.0,SMA/SMK,Pelajar/Mahasiswa,Menikah,0.0,700000.0,559000,81000.0,112000.0,56000.0,82000.0,15000.0,53000.0,12000.0,17000.0,0.0,31000.0,19000.0,17000.0,0.0,141000.0,20.1,38.3
473,Sulawesi Selatan,Perkotaan,Perempuan,29.0,SMA/SMK,Karyawan Swasta,Belum Menikah,,9050000.0,6161000,386000.0,537000.0,245000.0,272000.0,168000.0,1311000.0,443000.0,438000.0,0.0,531000.0,333000.0,340000.0,0.0,2889000.0,31.9,52.4
1803,Jawa Timur,Perkotaan,Laki-laki,27.0,SMA/SMK,Karyawan Swasta,Menikah,4.0,1950000.0,1368000,157000.0,225000.0,133000.0,205000.0,51000.0,137000.0,53000.0,66000.0,89000.0,99000.0,47000.0,45000.0,245000.0,582000.0,29.8,66.7
641,Jawa Timur,Perkotaan,Perempuan,26.0,SMA/SMK,Karyawan Swasta,Menikah,3.0,2500000.0,1680000,,233000.0,114000.0,164000.0,75000.0,182000.0,63000.0,68000.0,102000.0,,67000.0,88000.0,0.0,820000.0,32.8,38.3
872,DKI Jakarta,Perkotaan,Laki-laki,69.0,Sarjana (S1),Buruh/Pekerja Harian,Cerai/Janda/Duda,1.0,7050000.0,5006000,436000.0,542000.0,189000.0,,133000.0,1183000.0,299000.0,239000.0,314000.0,473000.0,316000.0,287000.0,388000.0,2044000.0,29.0,81.1
211,Sumatera Utara,Perkotaan,Laki-laki,17.0,Sarjana (S1),Karyawan Swasta,Cerai/Janda/Duda,3.0,,3162000,350000.0,419000.0,164000.0,239000.0,76000.0,592000.0,124000.0,198000.0,108000.0,205000.0,135000.0,107000.0,0.0,1088000.0,25.6,45.4
551,Jawa Barat,Perdesaan,Perempuan,38.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,5900000.0,4970000,372000.0,,,354000.0,188000.0,715000.0,214000.0,330000.0,0.0,327000.0,265000.0,276000.0,,930000.0,15.8,74.6
747,Jawa Barat,Perkotaan,Laki-laki,30.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,7000000.0,5931000,701000.0,661000.0,268000.0,533000.0,140000.0,,309000.0,,0.0,423000.0,237000.0,,,1019000.0,14.7,44.1
929,Banten,Perdesaan,Perempuan,20.0,SD,Wiraswasta,Menikah,1.0,2200000.0,1865000,205000.0,293000.0,173000.0,231000.0,42000.0,203000.0,53000.0,49000.0,112000.0,93000.0,55000.0,28000.0,17000.0,,15.2,47.8
489,Jawa Barat,Perdesaan,Laki-laki,24.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,1.0,1300000.0,873000,119000.0,169000.0,58000.0,93000.0,6000.0,,32000.0,36000.0,52000.0,57000.0,22000.0,19000.0,159000.0,427000.0,32.9,76.2
1844,Sumatera Selatan,Perkotaan,Laki-laki,20.0,SMA/SMK,Wiraswasta,Belum Menikah,0.0,5950000.0,5180000,534000.0,641000.0,411000.0,561000.0,6000.0,934000.0,202000.0,,0.0,416000.0,250000.0,104000.0,0.0,770000.0,12.9,66.5
1735,Jawa Tengah,Perkotaan,Perempuan,33.0,SD,Buruh/Pekerja Harian,Menikah,4.0,1450000.0,1019000,141000.0,201000.0,102000.0,116000.0,48000.0,116000.0,30000.0,34000.0,45000.0,39000.0,21000.0,12000.0,,431000.0,,43.8
1451,Banten,Perkotaan,Perempuan,21.0,Diploma,Wiraswasta,Menikah,2.0,14900000.0,10558000,782000.0,783000.0,,846000.0,71000.0,2307000.0,745000.0,711000.0,1005000.0,1528000.0,,534000.0,0.0,4342000.0,29.1,77.4
1172,Jawa Barat,Perkotaan,Laki-laki,28.0,Sarjana (S1),Karyawan Swasta,Cerai/Janda/Duda,0.0,7250000.0,6574000,581000.0,729000.0,,487000.0,226000.0,860000.0,311000.0,239000.0,0.0,527000.0,257000.0,362000.0,0.0,676000.0,,79.4
147,Jawa Barat,Perdesaan,Laki-laki,46.0,Sarjana (S1),Tidak Bekerja,Menikah,,900000.0,631000,81000.0,106000.0,50000.0,102000.0,5000.0,80000.0,20000.0,18000.0,26000.0,34000.0,21000.0,16000.0,0.0,269000.0,29.9,66.2
1932,Sumatera Utara,Perkotaan,Perempuan,32.0,Sarjana (S1),Karyawan Swasta,Menikah,2.0,8200000.0,7133000,613000.0,896000.0,361000.0,515000.0,55000.0,1487000.0,315000.0,489000.0,292000.0,781000.0,245000.0,138000.0,121000.0,1067000.0,13.0,60.0
1370,Jawa Barat,Perkotaan,Perempuan,30.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,3100000.0,2714000,252000.0,307000.0,172000.0,153000.0,8000.0,383000.0,88000.0,164000.0,194000.0,207000.0,98000.0,69000.0,430000.0,386000.0,12.4,39.6
403,Sumatera Utara,Perdesaan,Laki-laki,31.0,Pascasarjana (S2/S3),Karyawan Swasta,Cerai/Janda/Duda,0.0,5700000.0,4524000,496000.0,545000.0,313000.0,357000.0,133000.0,,247000.0,131000.0,0.0,303000.0,157000.0,149000.0,0.0,1176000.0,20.6,77.7
955,DKI Jakarta,Perkotaan,Laki-laki,45.0,SMP,,Menikah,0.0,3100000.0,2714000,276000.0,357000.0,197000.0,308000.0,27000.0,486000.0,118000.0,160000.0,0.0,234000.0,88000.0,110000.0,0.0,386000.0,12.5,57.3
282,Sumatera Utara,Perkotaan,Perempuan,29.0,SMA/SMK,PNS/ASN,Menikah,2.0,3900000.0,2721000,318000.0,,125000.0,300000.0,127000.0,544000.0,109000.0,95000.0,162000.0,177000.0,154000.0,68000.0,,1179000.0,30.2,91.6
660,DI Yogyakarta,Perdesaan,Laki-laki,27.0,SMA/SMK,Karyawan Swasta,Cerai/Janda/Duda,0.0,3550000.0,3222000,364000.0,357000.0,128000.0,248000.0,43000.0,,191000.0,107000.0,0.0,286000.0,151000.0,71000.0,0.0,328000.0,9.2,60.0
1795,DKI Jakarta,Perdesaan,Perempuan,30.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,0.0,1400000.0,1244000,225000.0,242000.0,141000.0,130000.0,45000.0,145000.0,26000.0,54000.0,,62000.0,31000.0,21000.0,0.0,156000.0,11.1,32.5
1373,Sumatera Utara,Perkotaan,Laki-laki,51.0,Pascasarjana (S2/S3),PNS/ASN,,0.0,5350000.0,4774000,484000.0,590000.0,197000.0,305000.0,24000.0,980000.0,180000.0,283000.0,0.0,452000.0,230000.0,,46000.0,576000.0,10.8,68.0
464,DKI Jakarta,Perkotaan,Laki-laki,36.0,SMP,Karyawan Swasta,Menikah,2.0,11450000.0,9854000,887000.0,1049000.0,361000.0,1035000.0,259000.0,1446000.0,602000.0,715000.0,934000.0,1175000.0,627000.0,296000.0,1885000.0,1596000.0,13.9,36.4
